,X,Y,CTY_CODE,ADTTOTAL,BRIDGE_ID,COVERED_BRIDGE,CUSTODIAN,DECK_AREA,DECKWIDTH,DEPT_MAIN_MATERIAL_TYPE,DEPT_MAIN_PHYSICAL_TYPE,DESIGNMAIN,HISTSIGN,LENGTH,MATERIALMAIN,NBI_RATING,STATE_LOCAL,STRRATING,YEARBUILT,YEARRECON,FLOOD_INSP,KIND_HWY
15504,-75.7746948662,41.4446459727,35,298.0,35300600600000,0.0,1.0,848.0,26.5,1.0,6.0,2.0,0.0,32.0,3.0,0.0,1,5.0,1951.0,0.0,1.0,3.0
15505,-75.7795432347,41.4237743835,35,277.0,35300900100152,0.0,1.0,699.600037,31.8000011,3.0,1.0,1.0,0.0,22.0,1.0,0.0,1,6.0,1988.0,0.0,0.0,3.0
15506,-75.7620594241,41.4423058528,35,444.0,35300900401515,0.0,1.0,476.0,34.0,2.0,1.0,19.0,0.0,14.0,1.0,0.0,1,7.0,1959.0,0.0,0.0,3.0
15507,-75.7318224048,41.4529144272,35,444.0,35300900801632,0.0,1.0,260.0,0.0,1.0,9.0,19.0,0.0,13.0,3.0,0.0,1,6.0,1984.0,0.0,1.0,3.0
15508,-76.9132114957,41.268587784,41,8879.0,41008700200000,0.0,1.0,3332.00024,47.5999985,4.0,2.0,6.0,0.0,70.0,5.0,0.0,1,7.0,1989.0,0.0,0.0,3.0
15510,-76.8674398257,41.363767985,41,2427.0,41008702100000,0.0,1.0,1550.40002,32.2999992,2.0,1.0,4.0,0.0,48.0,1.0,0.0,1,5.0,1932.0,1989.0,1.0,3.0
15511,-76.7177378248,41.2382395972,41,4429.0,41011800102028,0.0,1.0,8195.09961,46.2999992,4.0,2.0,5.0,0.0,177.0,5.0,0.0,1,5.0,1975.0,0.0,1.0,3.0
15512,-76.7124285613,41.2359539188,41,4429.0,41011800201109,0.0,1.0,1016.80005,32.7999992,2.0,1.0,4.0,0.0,31.0,1.0,0.0,1,5.0,1930.0,2007.0,0.0,3.0
15513,-76.7063164448,41.2320613972,41,4429.0,41011800301331,0.0,1.0,1242.6001,32.7000008,2.0,1.0,4.0,0.0,38.0,1.0,0.0,1,5.0,1930.0,0.0,0.0,3.0
15514,-76.6796656775,41.2309025769,41,3723.0,41011800700074,0.0,1.0,630.000061,0.0,2.0,1.0,19.0,0.0,14.0,1.0,0.0,1,6.0,1961.0,0.0,1.0,3.0
15516,-75.6455197717,41.3964232289,35,29948.0,35008118450376,0.0,1.0,9801.0,49.5,1.0,9.0,2.0,0.0,198.0,3.0,1.0,1,4.0,1966.0,1980.0,0.0,1.0
15517,-75.6148,41.4269000001,35,2200.0,35210300100000,0.0,4.0,9835.50098,39.5,4.0,2.0,6.0,0.0,249.0,5.0,0.0,0,7.0,1996.0,0.0,0.0,3.0
15518,-75.6379580943,41.4500153821,35,53100.0,35008119000203,0.0,1.0,7160.0,89.5,1.0,8.0,2.0,0.0,80.0,3.0,1.0,1,6.0,1958.0,2014.0,0.0,1.0
15519,-75.6705606249,41.4693118946,35,18450.0,35008119202357,0.0,1.0,7644.00049,45.5,4.0,2.0,2.0,0.0,168.0,5.0,1.0,1,5.0,1961.0,2005.0,0.0,1.0
15520,-75.6785667117,41.4727990901,35,18728.0,35008119252291,0.0,1.0,5505.50049,45.5,4.0,2.0,2.0,0.0,121.000008,5.0,0.0,1,6.0,1961.0,1990.0,0.0,1.0
15521,-75.679427056,41.4737645391,35,18450.0,35008119300244,0.0,1.0,4732.0,45.5,4.0,2.0,6.0,0.0,104.0,5.0,0.0,1,6.0,1961.0,1990.0,0.0,1.0
15522,-76.2583551856,39.9423563795,36,16246.0,36027204100000,0.0,1.0,32660.0,92.0,1.0,7.0,2.0,0.0,355.0,4.0,0.0,1,5.0,1948.0,1970.0,0.0,3.0
15523,-76.2880647882,40.0848604172,36,21031.0,36027205200000,0.0,1.0,612.0,0.0,2.0,1.0,19.0,0.0,18.0,1.0,0.0,1,6.0,1981.0,0.0,0.0,3.0
15524,-76.2006801801,40.1646153108,36,17851.0,36027206901482,0.0,1.0,324.00003,0.0,2.0,1.0,19.0,0.0,9.0,1.0,0.0,1,5.0,1936.0,0.0,0.0,3.0
15525,-76.1641272281,40.2001830413,36,12584.0,36027207700000,0.0,1.0,5385.00049,35.9000015,4.0,2.0,6.0,0.0,150.0,5.0,0.0,1,7.0,1942.0,2013.0,0.0,3.0
15526,-76.0499036134,40.243657228,36,7957.0,36027209201992,0.0,1.0,1876.0,33.5,2.0,1.0,4.0,0.0,56.0,1.0,1.0,1,4.0,1941.0,0.0,0.0,3.0
15527,-76.6084431686,40.1836879069,36,16065.0,36030000101170,0.0,1.0,5764.0,44.0,4.0,2.0,6.0,0.0,131.0,5.0,0.0,1,5.0,1968.0,0.0,0.0,3.0
15528,-76.6065119405,40.1825481429,36,19793.0,36030000111874,0.0,1.0,1540.00012,44.0,4.0,2.0,6.0,0.0,35.0,5.0,0.0,1,6.0,1968.0,0.0,0.0,3.0
15530,-76.5878791981,40.167868549,36,51648.0,36030000401420,0.0,1.0,1736.0,0.0,2.0,1.0,19.0,0.0,14.0,1.0,0.0,1,7.0,1968.0,0.0,0.0,3.0
15531,-76.5574678259,40.1446146818,36,51648.0,36030000802348,0.0,1.0,1792.00012,0.0,2.0,1.0,19.0,0.0,14.0,1.0,0.0,1,6.0,1969.0,0.0,0.0,3.0
15532,-76.5506640473,40.1395723953,36,24169.0,36030001000000,0.0,1.0,4796.00049,44.0,4.0,2.0,6.0,0.0,109.000008,5.0,1.0,1,5.0,1969.0,0.0,0.0,3.0
15533,-76.5502836314,40.1396090011,36,22623.0,36030001010000,0.0,1.0,4840.0,44.0,4.0,2.0,6.0,0.0,110.0,5.0,1.0,1,5.0,1969.0,0.0,0.0,3.0
15534,-76.5090252376,40.128230204,36,371.0,36404300100000,0.0,1.0,8568.0,34.0,4.0,2.0,6.0,0.0,252.0,5.0,1.0,1,6.0,1968.0,0.0,0.0,3.0
15535,-76.4935758039,40.1300672344,36,24169.0,36030001601639,0.0,1.0,5060.00049,44.0,4.0,2.0,6.0,0.0,115.000008,5.0,0.0,1,6.0,1968.0,0.0,0.0,3.0
15536,-76.3941489013,40.0149724819,36,4727.0,36303100302158,0.0,1.0,324.0,27.0,2.0,1.0,1.0,0.0,12.0,1.0,1.0,1,6.0,1930.0,0.0,0.0,3.0
15537,-76.3796767097,39.9924649652,36,2344.0,36303201100001,0.0,1.0,2380.0,28.0,1.0,6.0,2.0,0.0,85.0,3.0,1.0,1,4.0,1952.0,0.0,0.0,3.0
15538,-80.2214998462,40.4718749413,2,1652.0,02307001060000,0.0,1.0,21418.5,65.5,1.0,9.0,2.0,0.0,327.0,4.0,0.0,1,6.0,1991.0,0.0,0.0,3.0
15539,-79.9504,39.8045999998,30,238.0,30201600700801,0.0,27.0,1080.0,0.0,1.0,9.0,19.0,0.0,30.0,3.0,1.0,1,5.0,1968.0,0.0,0.0,3.0
15540,-79.9493168143,39.8048038976,30,739.0,30201600701703,0.0,1.0,3108.8999,24.1000004,1.0,7.0,2.0,0.0,129.0,3.0,1.0,1,2.0,1938.0,1963.0,0.0,3.0
15542,-78.2009559479,40.2097874124,31,189.0,31301300102349,0.0,1.0,482.60004,25.3999996,1.0,6.0,2.0,0.0,19.0,3.0,0.0,1,6.0,1939.0,1996.0,1.0,3.0
15543,-78.0206787447,40.480725572,31,2279.0,31301600120000,0.0,1.0,4231.5,45.5,4.0,2.0,6.0,0.0,93.0,5.0,0.0,1,7.0,1962.0,2011.0,0.0,3.0
15544,-78.0476633859,40.2796987444,31,591.0,31301902000000,0.0,1.0,4059.00049,36.9000015,4.0,2.0,6.0,0.0,110.0,5.0,0.0,1,8.0,1999.0,0.0,0.0,3.0
15545,-78.0802002749,40.146612108,31,128.0,31302100202096,0.0,1.0,993.600037,27.6000004,2.0,1.0,4.0,0.0,36.0,1.0,0.0,1,6.0,1947.0,2008.0,0.0,3.0
15546,-78.0778700184,40.2609237359,31,138.0,31302500600000,0.0,1.0,240.0,0.0,1.0,9.0,19.0,0.0,12.0,3.0,0.0,1,5.0,1978.0,0.0,0.0,3.0
15547,-78.0445718486,40.3148319413,31,153.0,31302701001023,0.0,1.0,3588.00024,27.6000004,2.0,1.0,4.0,0.0,130.0,1.0,0.0,1,6.0,1950.0,0.0,0.0,3.0
15549,-77.9593329386,40.4058631752,31,715.0,31302902200000,0.0,1.0,354.90002,27.2999992,3.0,1.0,1.0,0.0,13.0,1.0,0.0,1,7.0,1937.0,2010.0,1.0,3.0
15551,-78.0795640632,40.4473041118,31,287.0,31303700900000,0.0,1.0,2378.50024,33.5,4.0,2.0,5.0,0.0,71.0,5.0,0.0,1,6.0,1961.0,2010.0,0.0,3.0
15553,-78.0012565273,40.4733708427,31,783.0,31304500203904,0.0,1.0,554.000061,27.7000027,2.0,1.0,1.0,0.0,20.0,1.0,0.0,1,8.0,1956.0,0.0,0.0,3.0
15554,-80.205064478,40.529268038,2,13007.0,02310900601452,0.0,1.0,680.0,0.0,2.0,1.0,19.0,0.0,10.0,1.0,0.0,1,5.0,1955.0,0.0,1.0,3.0
15558,-79.0454255098,41.1682430342,33,11771.0,33008008112013,0.0,1.0,6552.00049,45.5,4.0,2.0,6.0,0.0,144.0,5.0,1.0,1,6.0,1962.0,1985.0,0.0,1.0
15559,-79.9645081645,40.5656052364,2,4334.0,02401901300000,0.0,1.0,2670.19995,33.7999992,1.0,6.0,2.0,0.0,79.0,3.0,1.0,1,6.0,1961.0,0.0,0.0,3.0
15560,-79.012170446,41.1694168454,33,70.0,33100600100000,0.0,1.0,5092.00049,33.5,4.0,2.0,5.0,0.0,152.0,5.0,1.0,1,5.0,1962.0,0.0,0.0,3.0
15561,-77.6571048124,40.3615954216,34,190.0,34302300400000,0.0,1.0,1113.00012,31.8000011,1.0,6.0,2.0,0.0,35.0,3.0,1.0,1,4.0,1938.0,1988.0,1.0,3.0
15564,-77.6929072197,40.317397148,34,105.0,34302500700353,0.0,1.0,84.0000076,0.0,3.0,1.0,19.0,0.0,4.0,1.0,0.0,1,5.0,1947.0,0.0,0.0,3.0
15565,-77.7000611505,40.3508367534,34,196.0,34302501400798,0.0,1.0,450.800018,32.2000008,3.0,1.0,19.0,0.0,14.0,1.0,0.0,1,7.0,1989.0,0.0,0.0,3.0
15566,-77.6953149051,40.2875191501,34,186.0,34302700100148,0.0,1.0,92.0,0.0,1.0,9.0,19.0,0.0,4.0,3.0,0.0,1,6.0,1962.0,0.0,0.0,3.0
15573,-77.493808188,40.5611534771,34,243.0,34400200401237,0.0,1.0,297.0,27.0,2.0,1.0,1.0,0.0,11.0,1.0,0.0,1,6.0,1931.0,1949.0,0.0,3.0
15574,-77.4892869627,40.5624154928,34,243.0,34400200402592,0.0,1.0,351.0,27.0,1.0,6.0,2.0,0.0,13.0,3.0,0.0,1,5.0,1931.0,0.0,0.0,3.0
15575,-77.6237071774,40.4418054479,34,39.0,34400500201071,0.0,1.0,96.0,0.0,1.0,9.0,19.0,0.0,4.0,3.0,1.0,1,3.0,1962.0,0.0,0.0,3.0
15576,-76.2680334908,40.0551252732,36,83635.0,36003002903221,0.0,1.0,11541.6006,91.5999985,4.0,2.0,2.0,0.0,126.0,5.0,0.0,1,6.0,1992.0,0.0,0.0,2.0
15578,-76.1538738673,40.0147754235,36,17312.0,36003004401837,0.0,1.0,1035.00012,57.5000038,2.0,1.0,1.0,0.0,18.0,1.0,1.0,1,4.0,1930.0,0.0,0.0,2.0
15579,-76.1115590784,40.0061771836,36,17312.0,36003004802323,0.0,1.0,3805.59985,56.7999954,2.0,1.0,4.0,0.0,67.0,1.0,1.0,1,4.0,1930.0,0.0,0.0,2.0
15580,-76.0422682148,39.9953246012,36,13824.0,36003005600000,0.0,1.0,727.599976,42.7999992,2.0,1.0,1.0,0.0,17.0,1.0,1.0,1,4.0,1930.0,0.0,0.0,2.0
15581,-76.0122611211,39.9769406183,36,11839.0,36004100302288,0.0,1.0,336.00003,0.0,2.0,1.0,19.0,0.0,8.0,1.0,0.0,1,6.0,1954.0,0.0,0.0,3.0
15582,-76.3241589251,40.0634926191,36,16089.0,36007201200000,0.0,1.0,387.00003,43.0,2.0,1.0,11.0,0.0,9.0,1.0,0.0,1,6.0,1930.0,0.0,0.0,3.0
15584,-76.3882409636,40.1574125583,36,15662.0,36007202900593,0.0,1.0,6477.00049,51.0,1.0,6.0,2.0,0.0,127.000008,3.0,1.0,1,4.0,1955.0,0.0,0.0,3.0
15588,-77.0060547638,41.2358085602,41,22122.0,41018003300100,0.0,1.0,4752.0,43.2000008,1.0,9.0,2.0,0.0,110.0,3.0,1.0,1,6.0,1972.0,0.0,0.0,1.0
15589,-78.5149869153,41.8060403051,42,2420.0,42005905100000,0.0,1.0,297.0,0.0,2.0,1.0,19.0,0.0,11.0,1.0,0.0,1,5.0,1930.0,0.0,1.0,3.0
15593,-78.4843228833,41.8114177172,42,2420.0,42005905401632,0.0,1.0,832.5,33.2999992,2.0,1.0,4.0,0.0,25.0,1.0,1.0,1,4.0,1930.0,0.0,0.0,3.0
15594,-78.4651107222,41.8116694121,42,2420.0,42005905700000,0.0,1.0,495.00003,33.0,2.0,1.0,1.0,0.0,15.0,1.0,1.0,1,4.0,1930.0,0.0,0.0,3.0
15597,-78.5176865166,41.7064110676,42,1826.0,42014600401713,0.0,1.0,578.0,34.0,2.0,1.0,1.0,0.0,17.0,1.0,1.0,1,4.0,1930.0,0.0,0.0,3.0
15598,-78.464941356,41.7082525097,42,202.0,42014601102122,0.0,1.0,79.9999924,0.0,1.0,9.0,19.0,0.0,4.0,3.0,1.0,1,5.0,1931.0,0.0,0.0,3.0
15599,-78.3907018045,41.7078835132,42,206.0,42014601803441,0.0,1.0,854.0,14.0,1.0,6.0,2.0,0.0,61.0,3.0,1.0,1,4.0,1931.0,1949.0,0.0,3.0
15600,-78.2276186167,41.7257342492,42,1339.0,42015500500202,0.0,1.0,148.0,0.0,1.0,9.0,19.0,0.0,4.0,3.0,1.0,1,4.0,1955.0,0.0,0.0,3.0
15601,-78.2435834573,41.7447198819,42,1145.0,42015500800760,0.0,1.0,1353.00012,41.0,1.0,6.0,2.0,0.0,33.0,3.0,0.0,1,5.0,1956.0,0.0,0.0,3.0
15602,-78.2655283217,41.7765294871,42,1339.0,42015501300450,0.0,1.0,240.0,0.0,1.0,9.0,19.0,0.0,6.0,3.0,0.0,1,5.0,1955.0,0.0,0.0,3.0
15603,-78.2891022373,41.8220668836,42,2912.0,42015501700990,0.0,1.0,111.999992,0.0,2.0,1.0,19.0,0.0,4.0,1.0,0.0,1,5.0,1955.0,0.0,0.0,3.0
15605,-76.3570082633,39.983807929,36,5347.0,36303201501871,0.0,1.0,14271.001,35.5,1.0,9.0,2.0,0.0,402.0,4.0,0.0,1,7.0,1958.0,2010.0,0.0,3.0
15606,-76.3689779746,39.8789629358,36,203.0,36303800101814,0.0,1.0,192.0,0.0,2.0,1.0,1.0,0.0,12.0,1.0,1.0,1,4.0,1935.0,1942.0,0.0,3.0
15607,-76.2407672379,39.9410559453,36,438.0,36304000500000,0.0,1.0,1931.40002,33.2999992,4.0,2.0,5.0,0.0,58.0,5.0,0.0,1,4.0,1962.0,0.0,0.0,3.0
15608,-76.4609456143,40.075558722,36,9128.0,36400101001849,0.0,1.0,308.0,0.0,6.0,9.0,19.0,0.0,11.0,8.0,0.0,1,5.0,1941.0,0.0,0.0,3.0
15610,-76.5610412742,40.1008676794,36,1590.0,36400200840000,0.0,1.0,1044.0,36.0,3.0,1.0,19.0,0.0,29.0,1.0,0.0,1,7.0,1995.0,0.0,0.0,3.0
15612,-76.49813699,40.0682936623,36,1056.0,36400300402326,0.0,1.0,4924.5,33.5,4.0,2.0,5.0,0.0,147.0,5.0,1.0,1,4.0,1962.0,0.0,0.0,3.0
15613,-76.6067192104,40.0783460728,36,227.0,36400400800622,0.0,1.0,352.0,32.0,6.0,9.0,19.0,0.0,11.0,8.0,1.0,1,4.0,1940.0,1973.0,0.0,3.0
15615,-76.4359333533,40.0413458548,36,2135.0,36400700101245,0.0,1.0,240.0,0.0,1.0,9.0,19.0,0.0,10.0,3.0,0.0,1,7.0,1963.0,0.0,0.0,3.0
15616,-76.4367995592,40.0421245495,36,2135.0,36400700101548,0.0,1.0,5393.5,33.5,4.0,2.0,2.0,0.0,161.0,5.0,1.0,1,3.0,1965.0,0.0,0.0,3.0
15617,-76.4122405305,40.4514981029,38,33220.0,38007800640110,0.0,1.0,1064.0,0.0,2.0,1.0,19.0,0.0,14.0,1.0,0.0,1,6.0,1969.0,0.0,0.0,1.0
15619,-76.3912164403,40.4533481345,38,33220.0,38007800740801,0.0,1.0,1140.0,0.0,2.0,1.0,19.0,0.0,15.0,1.0,0.0,1,6.0,1969.0,0.0,0.0,1.0
15620,-77.7269897834,40.6047661685,44,6265.0,44065501500956,0.0,1.0,2415.59985,39.5999985,2.0,1.0,19.0,0.0,61.0,1.0,1.0,1,7.0,1999.0,0.0,0.0,3.0
15621,-75.0788486321,40.2188934799,9,13023.0,09202501340381,0.0,1.0,616.0,44.0,3.0,1.0,19.0,0.0,14.0,1.0,0.0,1,7.0,2008.0,0.0,0.0,3.0
15625,-76.6388506602,40.3899928838,38,321.0,38402900100000,0.0,1.0,8073.50049,33.5,4.0,2.0,6.0,0.0,241.0,5.0,0.0,1,5.0,1968.0,0.0,0.0,3.0
15626,-76.6140191892,40.3986409505,38,32381.0,38008108301328,0.0,1.0,11155.5,55.5000038,4.0,2.0,6.0,0.0,201.0,5.0,0.0,1,7.0,1967.0,1995.0,0.0,1.0
15627,-76.5850253348,40.4139067443,38,63732.0,38008108500777,0.0,1.0,4100.0,0.0,2.0,1.0,19.0,0.0,41.0,1.0,0.0,1,6.0,1967.0,0.0,0.0,1.0
15628,-79.0025074803,41.161173222,33,11771.0,33008008352359,0.0,1.0,7725.00049,37.5,4.0,2.0,5.0,0.0,206.0,5.0,0.0,1,5.0,1962.0,0.0,0.0,1.0
15629,-79.0003901623,41.1584413077,33,11771.0,33008008410857,0.0,1.0,1865.50012,45.5,4.0,2.0,6.0,0.0,41.0,5.0,0.0,1,6.0,1962.0,0.0,0.0,1.0
15630,-78.9886525613,41.145777955,33,80.0,33101200200000,0.0,1.0,5125.5,33.5,4.0,2.0,6.0,0.0,153.0,5.0,1.0,1,5.0,1962.0,0.0,0.0,3.0
15636,-78.9295645689,41.152182381,33,11771.0,33008008851824,0.0,1.0,5416.2002,45.9000015,4.0,2.0,6.0,0.0,118.0,5.0,1.0,1,6.0,1964.0,1990.0,0.0,1.0
15637,-80.0698403272,40.5306428641,2,19513.0,02402100500492,0.0,1.0,3192.0,0.0,2.0,1.0,19.0,0.0,38.0,1.0,0.0,1,7.0,1988.0,0.0,0.0,3.0
15638,-78.9042194201,41.152431788,33,24491.0,33008009010980,0.0,1.0,760.000061,0.0,2.0,1.0,19.0,0.0,10.0,1.0,0.0,1,6.0,1964.0,0.0,0.0,1.0
15642,-77.6638766773,40.184624103,28,465.0,28400500501352,0.0,1.0,299.999969,25.0,3.0,1.0,1.0,0.0,12.0,1.0,0.0,1,6.0,1938.0,2010.0,0.0,3.0
15643,-77.6340308019,40.2031519545,28,465.0,28400500900000,0.0,1.0,326.200012,23.2999992,3.0,1.0,1.0,0.0,14.0,1.0,0.0,1,8.0,1938.0,2010.0,0.0,3.0
15645,-77.7541814443,40.1683684318,28,241.0,28400700100382,0.0,1.0,382.50003,22.5,6.0,9.0,11.0,0.0,17.0,8.0,1.0,1,5.0,1934.0,0.0,0.0,3.0
15646,-77.7531273291,40.1711764159,28,241.0,28400700200000,0.0,1.0,1250.3999,52.0999985,2.0,1.0,1.0,0.0,24.0,1.0,0.0,1,5.0,1934.0,0.0,0.0,3.0
15647,-77.7514965208,40.1881276967,28,241.0,28400700400431,0.0,1.0,351.0,27.0,3.0,1.0,1.0,0.0,13.0,1.0,1.0,1,4.0,1934.0,2017.0,0.0,3.0
15648,-77.8172523014,39.9539954684,28,483.0,28400800800878,0.0,1.0,495.00003,27.5,2.0,1.0,1.0,0.0,18.0,1.0,0.0,1,5.0,1950.0,0.0,0.0,3.0
15650,-80.0772255203,40.347308055,2,7417.0,02303400800702,0.0,1.0,351.0,27.0,2.0,1.0,1.0,0.0,13.0,1.0,1.0,1,5.0,1941.0,0.0,1.0,3.0
15651,-77.7705238728,39.9848866441,28,667.0,28400801700597,0.0,1.0,420.0,28.0,2.0,1.0,1.0,0.0,15.0,1.0,0.0,1,5.0,1936.0,1967.0,0.0,3.0
15652,-76.1586248006,39.7404494875,36,3580.0,36022200300000,0.0,1.0,716.29999,37.7000008,3.0,1.0,19.0,0.0,19.0,1.0,0.0,1,7.0,1991.0,0.0,0.0,2.0
15653,-76.1589143111,39.8047129192,36,1686.0,36022201400000,0.0,1.0,474.0,31.6000004,2.0,1.0,7.0,0.0,15.0,1.0,0.0,1,6.0,1986.0,0.0,0.0,2.0
15654,-79.7481422139,40.4343040769,2,10353.0,02707699005668,0.0,31.0,4760.0,35.0,1.0,9.0,3.0,0.0,136.0,3.0,1.0,0,6.0,1952.0,2010.0,0.0,3.0
15656,-76.2017685731,39.933290706,36,12038.0,36022203701162,0.0,1.0,504.0,0.0,2.0,1.0,19.0,0.0,14.0,1.0,0.0,1,6.0,1948.0,0.0,0.0,2.0
15658,-76.184884887,39.9510313843,36,228.0,36202400100619,0.0,1.0,591.100037,25.7000008,2.0,1.0,1.0,0.0,23.0,1.0,0.0,1,6.0,1938.0,1985.0,0.0,3.0
15659,-75.9972569611,39.9572869471,36,2597.0,36202500101028,0.0,1.0,9638.0,39.5,1.0,9.0,2.0,0.0,244.0,4.0,0.0,1,6.0,1985.0,0.0,0.0,3.0
15663,-76.1902208949,39.9565318924,36,869.0,36202900401393,0.0,1.0,1375.0,25.0,1.0,6.0,2.0,0.0,55.0,3.0,1.0,1,5.0,1938.0,0.0,0.0,3.0
15665,-76.2170709989,39.9517537984,36,447.0,36203100102572,0.0,1.0,1354.5,31.5,4.0,2.0,6.0,0.0,43.0,5.0,0.0,1,5.0,1938.0,1985.0,0.0,3.0
15667,-76.1003502584,39.9920759385,36,1920.0,36203500600000,0.0,1.0,693.000061,31.5,2.0,1.0,7.0,0.0,22.0,1.0,0.0,1,6.0,1981.0,0.0,0.0,3.0
15668,-76.2839378574,40.0236694713,36,6868.0,36203600500669,0.0,1.0,11286.001,38.0,1.0,6.0,2.0,0.0,297.0,4.0,0.0,1,6.0,1948.0,2011.0,0.0,3.0
15669,-76.1691092295,39.9947072612,36,356.0,36203800200000,0.0,1.0,566.100037,33.2999992,2.0,1.0,1.0,0.0,17.0,1.0,0.0,1,6.0,1959.0,0.0,0.0,3.0
15671,-76.1664694984,39.9880206811,36,1105.0,36204000101944,0.0,1.0,247.500015,27.5,3.0,1.0,1.0,0.0,9.0,1.0,0.0,1,5.0,1936.0,1987.0,0.0,3.0
15672,-76.1413504584,40.0079187343,36,1251.0,36204000600000,0.0,1.0,302.5,27.5,2.0,1.0,1.0,0.0,11.0,1.0,0.0,1,5.0,1938.0,1948.0,0.0,3.0
15673,-76.1690544815,40.0455811713,36,1754.0,36204500600050,0.0,1.0,212.000031,21.2000008,2.0,1.0,19.0,0.0,10.0,1.0,1.0,1,6.0,1936.0,0.0,0.0,3.0
15674,-76.4876911582,40.4207558587,38,6201.0,38002201800000,0.0,1.0,22464.0,64.0,2.0,1.0,4.0,1.0,351.0,2.0,0.0,1,6.0,1946.0,0.0,1.0,2.0
15676,-75.3948096224,40.6283022939,39,23270.0,39101100100000,0.0,1.0,17015.002,83.0,4.0,2.0,6.0,0.0,205.0,5.0,0.0,1,6.0,1967.0,2000.0,0.0,3.0
15677,-75.3949,40.6295999999,39,23270.0,39101100100596,0.0,4.0,2256.80029,72.8000031,2.0,1.0,7.0,0.0,31.0,1.0,1.0,0,4.0,1967.0,0.0,0.0,3.0
15682,-75.5247143413,40.5886693178,39,19164.0,39101900500000,0.0,1.0,3055.5,48.5,4.0,2.0,6.0,0.0,63.0,5.0,0.0,1,6.0,1957.0,2012.0,0.0,3.0
15683,-75.5316811973,40.6096002181,39,19341.0,39101900700000,0.0,1.0,9715.50098,63.5000038,1.0,9.0,2.0,0.0,153.0,3.0,1.0,1,6.0,1953.0,1989.0,0.0,3.0
15686,-75.4702187568,40.570690527,39,14603.0,39200200600076,0.0,1.0,561.0,0.0,2.0,1.0,19.0,0.0,11.0,1.0,0.0,1,6.0,1960.0,0.0,0.0,3.0
15687,-75.4457822983,40.5815734459,39,12708.0,39200200900568,0.0,1.0,380.00003,0.0,2.0,1.0,19.0,0.0,10.0,1.0,0.0,1,7.0,1962.0,0.0,0.0,3.0
15689,-75.5122088993,40.5634001821,39,7156.0,39201000101551,0.0,1.0,4993.20068,29.2000027,1.0,6.0,2.0,0.0,171.0,3.0,1.0,1,5.0,1939.0,0.0,0.0,3.0
15690,-75.5772769845,40.548799531,39,8473.0,39201200300000,0.0,1.0,288.0,32.0,6.0,9.0,11.0,0.0,9.0,8.0,1.0,1,5.0,1935.0,0.0,0.0,3.0
15691,-76.2212003938,41.0470636578,40,2256.0,40033900102628,0.0,1.0,5215.0,35.0,1.0,6.0,2.0,0.0,149.0,4.0,0.0,1,5.0,1958.0,2009.0,1.0,3.0
15692,-75.9623327386,41.3361603107,40,17325.0,40041500102069,0.0,1.0,1232.70007,58.7000008,2.0,1.0,1.0,0.0,21.0,1.0,0.0,1,5.0,1941.0,1999.0,1.0,3.0
15693,-75.9639859689,41.3360792992,40,12271.0,40041500200212,0.0,1.0,1144.0,52.0,2.0,1.0,19.0,0.0,22.0,1.0,0.0,1,6.0,1941.0,0.0,0.0,3.0
15694,-76.0001195594,41.3430819529,40,6013.0,40041500502105,0.0,1.0,923.200012,57.6999969,2.0,1.0,1.0,0.0,16.0,1.0,1.0,1,4.0,1941.0,0.0,1.0,3.0
15696,-76.5814519339,40.414206013,38,31351.0,38008108511805,0.0,1.0,12023.499,69.5,4.0,2.0,6.0,0.0,173.0,5.0,0.0,1,6.0,1967.0,1995.0,0.0,1.0
15697,-76.5677774878,40.4139342165,38,304.0,38403100100000,0.0,1.0,8844.0,33.5,4.0,2.0,6.0,0.0,264.0,5.0,0.0,1,6.0,1967.0,0.0,0.0,3.0
15698,-76.5182322637,40.4340460193,38,12617.0,38008108901553,0.0,1.0,2390.80005,55.6000023,4.0,2.0,6.0,0.0,43.0,5.0,0.0,1,5.0,1967.0,2005.0,0.0,1.0
15701,-76.5184414858,40.4353224319,38,12177.0,38008108911399,0.0,1.0,2032.80017,48.4000015,4.0,2.0,6.0,0.0,42.0,5.0,0.0,1,7.0,1967.0,2005.0,0.0,1.0
15702,-76.5176566795,40.4662065657,38,25419.0,38008109140000,0.0,1.0,1064.0,0.0,2.0,1.0,19.0,0.0,14.0,1.0,0.0,1,6.0,1967.0,0.0,0.0,1.0
15703,-76.5138953103,40.4969040327,38,13420.0,38008109411447,0.0,1.0,494.00003,0.0,2.0,1.0,19.0,0.0,13.0,1.0,0.0,1,6.0,1967.0,0.0,0.0,1.0
15704,-76.5124813975,40.2406452842,38,4024.0,38011701400121,0.0,1.0,1753.2002,48.7000008,4.0,2.0,5.0,0.0,36.0,5.0,0.0,1,6.0,1974.0,0.0,0.0,3.0
15705,-76.5587436541,40.2685529197,38,1727.0,38011702100017,0.0,1.0,519.39996,37.0999985,2.0,1.0,1.0,0.0,14.0,1.0,0.0,1,5.0,1934.0,1956.0,0.0,3.0
15706,-75.6795304923,41.4735349541,35,18728.0,35008119310208,0.0,1.0,4732.0,45.5,4.0,2.0,6.0,0.0,104.0,5.0,0.0,1,6.0,1961.0,1990.0,0.0,1.0
