,Latitude,Longitude,Structure_Material,Structure_Type,Town,Bridge_Owner,Bridge_Identification_Number__B,Year_Built,Year_Reconstructed,Structure_Length,Structurally_Deficient,Structure_Category
406,42.180239,-72.88852797,3.0,1,Blandford,0,00K,1956,0,8.8,0,1
407,42.561908,-73.15612297,3.0,1,Cheshire,0,00L,1938,1997,13.2,0,1
408,42.56304897,-73.15147897,2.0,4,Cheshire,0,00M,1931,0,8.5,0,1
409,42.262937,-73.001221,2.0,4,Chester,0,00N,1940,0,11.5,0,1
410,42.26607597,-73.00066597,3.0,1,Chester,0,00P,1940,1995,8.9,0,1
411,42.705091,-73.22235297,2.0,4,Williamstown,0,0AA,1924,0,10.2,0,1
412,42.71202797,-73.21562197,2.0,4,Williamstown,0,0AB,1924,0,12.2,0,1
413,42.72831697,-73.204587,1.0,9,Williamstown,0,0AC,1933,1994,139.0,0,1
414,42.43687083,-71.775355,1.0,2,Sterling,0,1WK,1980,0,34.1,0,1
415,42.445739,-71.764047,3.0,2,Sterling,0,1WL,1980,0,25.3,0,1
416,42.445165,-71.763811,3.0,2,Sterling,0,1WM,1980,0,25.6,0,1
417,42.458573,-71.746548,4.0,2,Sterling,0,1WN,1978,0,58.5,0,1
418,42.459291,-71.74627983,4.0,2,Sterling,0,1WP,1978,0,59.6,0,1
419,42.38186997,-72.81771297,3.0,1,Chesterfield,0,0EV,1959,0,8.2,0,1
420,42.699973,-72.773729,1.0,2,Colrain,0,0EW,1939,0,8.2,1,1
421,42.66598333,-72.72304444,1.0,10,Colrain,0,0EX,1939,1999,36.5,0,1
422,42.658216,-72.71494097,1.0,12,Colrain,0,0EY,1937,0,38.2,0,1
423,42.34493797,-71.061113,7.0,21,Boston,0,9QR,2004,0,110.7,0,1
424,42.348478,-71.05963197,3.0,21,Boston,0,9QW,2004,0,37.5,0,1
425,42.63576197,-72.73236797,1.0,2,Colrain,0,0KL,1955,2005,41.9,0,1
426,42.644122,-72.71948797,2.0,4,Colrain,0,0KM,1929,0,7.6,0,1
427,42.65377097,-72.714617,3.0,6,Colrain,0,0KN,1938,2005,62.4,0,1
428,42.114269,-71.465507,1.0,2,Bellingham,0,2AF,1966,0,36.6,0,1
429,42.114212,-71.46638,1.0,2,Bellingham,0,2AG,1966,0,36.9,0,1
430,42.09429439,-71.475914,1.0,2,Bellingham,0,2AH,1972,0,9.4,0,1
431,42.18114083,-71.32268383,2.0,11,Medfield,0,2AJ,1900,1958,20.4,0,1
434,42.24881597,-71.88651097,2.0,7,Leicester,0,6RB,1990,0,5.5,0,2
435,42.50801897,-71.75188097,2.0,4,Leominster,0,6RC,1915,1934,5.5,0,2
436,42.511147,-71.73849097,2.0,1,Leominster,0,6RD,1900,1949,5.8,0,2
437,42.245091,-73.08364,1.0,2,Becket,0,4FW,1957,1996,47.2,0,1
438,42.249001,-73.11296797,1.0,2,Becket,0,4FX,1957,1990,77.7,0,1
439,42.261541,-73.12701697,4.0,2,Becket,0,4FY,1957,1986,78.6,0,1
440,42.09294783,-71.98535083,3.0,1,Charlton,0,1F0,1956,0,7.9,0,1
441,42.09046697,-71.98541697,3.0,1,Charlton,0,1F1,1956,0,9.8,0,1
442,42.126342,-72.00529083,3.0,1,Charlton,0,1F2,1956,0,10.4,0,1
443,42.105015,-71.98214797,3.0,1,Charlton,0,1F3,1956,0,6.4,0,2
444,42.087786,-71.985658,3.0,1,Charlton,0,1F4,1956,0,8.2,0,1
445,42.157335,-71.915518,9.0,19,Charlton,0,1F5,1979,0,7.3,0,1
446,42.15716783,-71.914866,8.0,1,Charlton,0,1F6,1956,2010,7.9,0,1
447,42.092089,-71.915222,2.0,19,Charlton,0,1F7,1960,0,13.4,0,1
448,42.083598,-71.989062,2.0,19,Charlton,0,1F8,1986,0,6.4,0,1
449,42.40443797,-71.67853597,2.0,11,Clinton,0,1F9,1903,0,21.0,0,1
462,42.220111,-71.759466,1.0,2,Millbury,0,4LT,1957,1986,15.2,0,1
463,42.220207,-71.759562,1.0,2,Millbury,0,4LU,1957,1986,15.2,0,1
464,42.212899,-71.77607383,4.0,2,Millbury,0,4LV,1957,1994,105.5,0,1
465,42.209502,-71.78250183,6.0,19,Millbury,0,4LW,1957,0,27.4,0,1
466,42.210008,-71.781283,4.0,2,Millbury,0,4LX,1997,0,95.1,0,1
473,42.34802297,-71.226983,1.0,2,Newton,0,4QY,1964,1994,52.1,0,1
474,42.34827097,-71.22517,1.0,2,Newton,0,4R0,1964,1994,47.5,0,1
475,42.35067897,-71.210783,1.0,2,Newton,0,4R1,1964,1994,61.0,0,1
476,42.351246,-71.207175,1.0,2,Newton,0,4R2,1964,1994,44.8,0,1
477,42.352429,-71.20210797,1.0,2,Newton,0,4R3,1964,2010,55.1,0,1
478,42.41910397,-71.11735197,2.0,1,Medford,0,8UR,1906,0,4.5,0,2
479,42.32772597,-72.61709197,1.0,2,Northampton,0,105,1965,0,26.8,0,1
480,42.33319097,-72.62118997,1.0,2,Northampton,0,106,1965,0,48.8,0,1
481,42.332965,-72.621392,1.0,2,Northampton,0,107,1965,0,48.9,0,1
482,42.334538,-72.62304297,1.0,2,Northampton,0,108,1965,0,27.4,0,1
483,42.334384,-72.623333,1.0,2,Northampton,0,109,1965,0,27.4,0,1
484,42.37209097,-71.06774597,2.0,4,Boston,0,8YQ,1999,0,12.5,0,1
485,42.371814,-71.06800833,7.0,6,Boston,0,8YR,1999,0,112.2,0,1
486,42.37067778,-71.06649444,7.0,21,Boston,0,8YU,1999,0,235.9,0,1
487,42.37328,-71.06967197,4.0,5,Boston,0,8YV,2003,0,162.5,0,1
488,42.238317,-73.41172797,3.0,6,Alford,0,A82,2006,0,22.3,0,1
489,42.37418056,-71.05815833,7.0,5,Boston,0,927,1994,0,216.4,0,1
490,42.33401897,-71.06326597,7.0,2,Boston,0,928,1998,0,42.6,0,1
491,41.66260497,-70.94737397,1.0,2,New Bedford,0,3NC,1970,0,39.0,0,1
492,41.66517,-70.94386,4.0,2,New Bedford,0,3ND,1970,0,74.1,0,1
493,41.66581097,-70.943173,4.0,2,New Bedford,0,3NE,1970,0,70.7,0,1
494,41.697133,-70.946944,1.0,2,New Bedford,0,3NF,1969,0,39.3,0,1
495,41.69742997,-70.947095,1.0,2,New Bedford,0,3NG,1969,0,37.8,0,1
497,42.08672222,-72.81258333,2.0,4,Southwick,0,5PW,1914,0,5.4,1,2
498,42.05852222,-72.784675,1.0,11,Southwick,0,5PX,1955,0,4.3,0,2
502,42.006464,-71.28552,1.0,2,North Attleboro,0,3R6,1962,0,43.3,0,1
503,42.10611897,-71.23116697,1.0,2,Sharon,0,3R7,1962,0,35.7,0,1
504,42.121225,-71.229601,1.0,2,Sharon,0,3R8,1963,0,56.4,0,1
505,42.122228,-71.230073,1.0,2,Sharon,0,3R9,1963,2016,51.2,0,1
506,42.026671,-71.25777497,1.0,2,Foxborough,0,3RA,1965,0,34.7,0,1
507,42.14011397,-71.21377597,1.0,2,Sharon,0,3VP,1963,0,54.9,0,1
508,42.139899,-71.21230597,1.0,2,Sharon,0,3VQ,1963,0,52.7,0,1
509,42.09397297,-71.05926997,6.0,7,Brockton,0,3VR,1954,0,38.4,0,1
510,42.17094197,-71.170828,1.0,2,Norwood,0,3VT,1963,0,24.4,0,1
511,42.171196,-71.17127897,1.0,2,Norwood,0,3VU,1963,0,24.4,0,1
512,42.49943497,-71.15621,2.0,7,Woburn,0,2F6,1949,1961,21.6,0,1
513,42.49965,-71.15626897,2.0,7,Woburn,0,2F7,1949,1961,21.6,0,1
514,42.49918497,-71.158101,4.0,2,Woburn,0,2F8,1949,1961,37.5,0,1
515,42.49941297,-71.15809297,4.0,2,Woburn,0,2F9,1949,1961,37.5,0,1
516,42.50043097,-71.148542,6.0,1,Woburn,0,2FA,1950,1961,41.1,0,1
517,42.286197,-72.620106,4.0,2,Easthampton,0,B2A,2009,0,83.6,0,1
518,42.28618697,-72.619318,4.0,2,Easthampton,0,B2B,2009,0,73.6,0,1
519,42.26411111,-71.20541667,1.0,2,Dedham,0,B2C,2014,0,16.9,0,1
520,42.26469444,-71.20675,1.0,2,Dedham,0,B2D,2014,0,16.9,0,1
522,42.33683297,-71.258633,1.0,2,Newton,0,2FP,1961,0,42.7,0,1
523,42.316718,-71.23378497,4.0,2,Wellesley,0,2FQ,1962,0,43.9,1,1
524,42.64688889,-71.30626389,1.0,2,Lowell,0,2FR,1937,0,15.8,1,1
525,42.648173,-71.305153,4.0,10,Lowell,0,2FT,1937,0,144.5,0,1
526,42.625289,-71.32023497,4.0,2,Lowell,0,B56,2012,0,45.1,0,1
527,42.01944197,-72.765884,2.0,19,Southwick,0,B58,2007,0,4.9,0,2
528,41.897893,-71.354797,1.0,2,Attleboro,0,B59,2011,0,28.4,0,1
529,42.62711097,-70.78751097,1.0,11,Essex,0,B5B,1959,0,5.8,0,2
531,42.624996,-71.319184,3.0,5,Lowell,0,2M0,1960,0,12.5,0,1
532,42.628242,-71.317953,1.0,2,Lowell,0,2M1,1960,0,14.3,0,1
533,42.632427,-71.313484,3.0,1,Lowell,0,2M2,1960,0,12.5,0,1
534,42.613753,-71.317902,3.0,1,Lowell,0,2M3,1959,0,12.2,0,1
541,42.52428497,-70.89868097,2.0,7,Salem,0,32V,1949,0,11.0,0,1
542,42.646825,-71.29921667,4.0,2,Lowell,0,2PA,1954,2012,138.7,0,1
543,42.64802397,-71.29847997,1.0,2,Lowell,0,2PB,1954,2012,43.9,0,1
544,42.64830897,-71.29974597,1.0,2,Lowell,0,2PC,1954,2012,45.4,0,1
546,41.767628,-70.722761,2.0,4,Wareham,0,4AL,1924,1932,10.7,0,1
547,41.798509,-70.763563,2.0,4,Wareham,0,4AM,1923,1932,8.2,0,1
548,41.68403597,-70.353825,6.0,7,Barnstable,0,4AN,1950,0,16.8,0,1
549,41.68451697,-70.35351597,6.0,7,Barnstable,0,4AP,1950,0,16.8,0,1
550,41.736927,-70.02197097,4.0,2,Brewster,0,4AQ,1955,0,40.2,0,1
551,42.51281667,-71.03721667,2.0,11,Lynnfield,0,2W3,1940,1960,11.0,0,1
552,42.51371111,-71.02869167,2.0,7,Lynnfield,0,2W4,1940,1960,17.7,0,1
553,42.51388667,-71.02878333,2.0,7,Lynnfield,0,2W5,1940,1960,17.7,0,1
554,42.51571944,-71.01321111,2.0,7,Lynnfield,0,2W6,1940,1960,18.3,0,1
555,42.51588056,-71.01333056,2.0,7,Lynnfield,0,2W7,1940,1960,18.3,0,1
556,41.950606,-71.28438197,2.0,4,Attleboro,0,944,1922,0,5.0,0,2
557,41.949956,-71.29004183,1.0,2,Attleboro,0,945,2012,0,10.0,0,1
559,42.126998,-71.061035,2.0,19,Avon,0,947,1956,0,3.0,0,2
560,42.123572,-71.06037,2.0,19,Avon,0,948,1956,0,3.0,0,2
561,42.188954,-71.18439497,4.0,2,Norwood,0,3VV,1956,2005,50.6,0,1
562,42.18757097,-71.184701,4.0,2,Norwood,0,3VW,1956,2005,49.1,0,1
563,42.092474,-71.22464397,1.0,2,Sharon,0,3VX,1962,0,26.4,0,1
564,42.09287297,-71.224086,1.0,2,Sharon,0,3VY,1963,0,28.6,0,1
565,42.029819,-71.26484997,1.0,2,Foxborough,0,3W0,1965,0,94.5,0,1
566,42.50065697,-71.148638,6.0,1,Woburn,0,2FB,1950,1961,41.1,0,1
567,42.61755997,-72.810181,2.0,1,Charlemont,0,B2H,2009,0,8.4,0,1
568,42.457047,-72.522737,4.0,2,Leverett,0,B2J,2010,0,56.8,0,1
569,42.60756297,-73.125679,3.0,6,Adams,0,B2L,2008,0,21.2,0,1
570,42.37880556,-72.44930556,1.0,2,Pelham,0,B2N,2015,0,15.1,0,1
571,42.358662,-73.096236,9.0,19,Washington,0,B5C,2007,0,9.1,0,1
572,42.341454,-72.951597,1.0,2,Chester,0,B5D,2015,0,27.1,0,1
573,42.20461697,-72.31878797,3.0,6,Palmer,0,B5E,2011,0,33.6,0,1
574,42.43254783,-71.44927083,1.0,2,Maynard,0,B5F,2013,0,35.0,0,1
575,42.26633889,-71.52243889,1.0,2,Hopkinton,0,B5G,2014,0,18.2,0,1
576,42.63852097,-71.356802,1.0,10,Lowell,0,2M4,1983,0,339.2,0,1
577,42.47335,-71.11019444,1.0,2,Stoneham,0,2M5,1958,0,56.1,1,1
578,42.631326,-71.260884,1.0,2,Tewksbury,0,2M6,1962,0,118.9,0,1
579,42.338729,-71.25888,4.0,2,Weston,0,2M8,1950,0,50.6,0,1
586,42.55225833,-70.92498333,3.0,2,Danvers,0,2PE,1980,0,17.1,0,1
587,42.622787,-70.63426597,2.0,1,Gloucester,0,2PH,1921,0,10.1,0,1
589,41.69555497,-70.16129897,6.0,4,Dennis,0,4AR,1954,1970,79.2,0,1
590,42.037331,-70.724141,1.0,2,Duxbury,0,4AT,1962,0,88.1,0,1
591,42.080874,-70.73932397,3.0,2,Duxbury,0,4AU,1962,0,78.0,0,1
592,42.08802097,-70.744663,1.0,2,Duxbury,0,4AV,1962,0,76.5,0,1
593,41.97598297,-70.71051797,1.0,2,Kingston,0,4AW,1958,0,58.8,1,1
594,42.83488297,-70.96495897,1.0,2,Amesbury,0,2W8,1964,0,40.8,1,1
595,42.834451,-70.96538097,1.0,2,Amesbury,0,2W9,1964,0,40.8,1,1
596,42.8395,-70.93652778,1.0,2,Amesbury,0,2WA,1967,1993,37.5,0,1
597,42.839908,-70.93661697,1.0,2,Amesbury,0,2WB,1967,0,36.0,1,1
598,42.84270897,-70.927052,1.0,2,Amesbury,0,2WC,1964,0,36.0,0,1
599,42.125235,-71.06129797,2.0,19,Avon,0,949,1956,0,3.0,0,2
600,41.639513,-70.985077,2.0,1,Dartmouth,0,94A,1900,1930,5.2,0,2
602,41.656882,-71.03108,2.0,19,Dartmouth,0,94C,1965,0,3.0,0,2
604,42.210203,-71.78139,4.0,2,Millbury,0,4LY,1997,0,95.6,0,1
605,42.206158,-71.79798497,6.0,19,Millbury,0,4M3,1957,0,20.6,0,1
608,42.507243,-73.07991097,1.0,2,Windsor,0,778,1950,0,7.3,0,2
609,42.27316944,-72.09951667,2.0,19,North Brookfield,0,77A,1938,1955,3.0,0,3
611,42.353878,-71.19684597,1.0,2,Newton,0,4R4,1964,1994,58.8,0,1
612,42.35551,-71.190183,1.0,2,Newton,0,4R5,1964,0,55.5,0,1
613,42.355877,-71.18805556,1.0,2,Newton,0,4R6,1964,1995,51.2,0,1
614,42.35672,-71.185361,1.0,2,Newton,0,4R7,1964,1995,21.9,1,1
615,42.356824,-71.18369197,1.0,2,Newton,0,4R8,1964,1995,67.1,0,1
616,42.58921997,-72.490159,4.0,2,Erving,0,8UW,2008,0,38.2,0,1
617,42.34046194,-72.63823306,1.0,2,Northampton,0,10A,1963,1989,130.8,0,1
618,42.33996611,-72.63793306,1.0,2,Northampton,0,10B,1963,1989,115.8,0,1
619,42.33873297,-72.633554,1.0,2,Northampton,0,10C,1965,0,46.4,1,1
620,42.33860397,-72.63402297,1.0,2,Northampton,0,10D,1965,0,46.4,0,1
621,42.34093297,-72.640133,1.0,2,Northampton,0,10E,1963,1993,51.2,0,1
622,42.372425,-71.06823611,7.0,21,Boston,0,8YW,2002,0,254.2,0,1
623,42.37026,-71.06520797,7.0,21,Boston,0,8YX,2002,0,217.8,0,1
624,42.37336797,-71.06972,4.0,5,Boston,0,8YY,2002,0,162.3,0,1
625,42.37231111,-71.06780278,7.0,21,Boston,0,900,2003,0,166.7,0,1
626,42.370221,-71.064817,7.0,21,Boston,0,901,2002,0,309.4,0,1
627,42.43631944,-70.99333333,3.0,6,Saugus,0,A84,2011,0,20.0,0,1
628,42.33391797,-71.06376097,3.0,5,Boston,0,929,1998,0,15.9,0,1
629,42.33383611,-71.06420833,4.0,5,Boston,0,92A,1998,0,58.2,0,1
630,41.936748,-70.96564997,4.0,2,Bridgewater,0,92B,2007,0,46.7,0,1
631,42.024717,-71.88400783,3.0,6,Dudley,0,92C,2011,0,27.7,0,1
632,41.726759,-70.948712,1.0,2,New Bedford,0,3NH,1955,0,42.4,0,1
633,41.726731,-70.948991,1.0,2,New Bedford,0,3NJ,1964,0,42.1,0,1
634,41.84096,-71.008801,1.0,2,Taunton,0,3NK,1959,0,19.5,0,1
635,41.84080397,-71.00933297,1.0,2,Taunton,0,3NL,1970,0,29.3,0,1
636,41.89673497,-71.08135,1.0,2,Taunton,0,3NM,1972,0,41.1,0,1
638,42.05988889,-72.82177778,2.0,1,Southwick,0,5Q4,1967,0,5.5,0,2
639,42.05510556,-72.77139722,2.0,19,Southwick,0,5Q5,1960,0,3.6,0,2
642,42.02694997,-71.257389,1.0,2,Foxborough,0,3RB,1965,0,34.7,0,1
643,42.01210797,-71.232927,3.0,2,Mansfield,0,3RC,1978,0,27.7,0,1
644,42.01244297,-71.232691,3.0,2,Mansfield,0,3RD,1978,0,29.3,0,1
645,42.001334,-71.215079,3.0,2,Mansfield,0,3RE,1978,0,15.5,0,1
646,42.001944,-71.214747,3.0,2,Mansfield,0,3RF,1978,0,15.5,0,1
647,42.342948,-71.062274,7.0,21,Boston,0,9AJ,2000,0,9.1,0,1
648,42.30042497,-72.98471,7.0,2,Chester,0,00Q,1987,0,47.2,0,1
649,42.270763,-73.00054697,1.0,3,Chester,0,00R,1939,0,25.9,1,1
650,42.466959,-73.142037,4.0,2,Dalton,0,00T,1941,0,25.6,0,1
651,42.47075797,-73.16894497,1.0,9,Dalton,0,00U,1924,1989,46.6,0,1
652,42.47722222,-73.145,4.0,2,Dalton,0,00V,1952,0,26.0,0,1
653,42.63370597,-72.974112,1.0,2,Florida,0,0AE,1955,2013,37.3,0,1
654,42.700228,-73.102952,1.0,2,North Adams,0,0AF,1958,1983,25.0,0,1
655,42.7004,-73.106654,1.0,2,North Adams,0,0AG,1956,1983,16.8,0,1
656,42.69836,-73.137669,2.0,19,North Adams,0,0AH,1959,0,7.0,0,1
657,42.69833333,-73.13777778,4.0,2,North Adams,0,0AJ,1959,0,99.7,0,1
658,42.460146,-71.742911,1.0,2,Sterling,0,1WQ,1978,0,38.4,0,1
659,42.46054197,-71.74315797,1.0,2,Sterling,0,1WR,1978,0,38.9,0,1
660,42.46185583,-71.738791,3.0,6,Sterling,0,1WT,1978,0,22.9,1,1
661,42.46231683,-71.739113,3.0,6,Sterling,0,1WU,1978,0,22.9,1,1
662,42.46634683,-71.73107183,3.0,6,Sterling,0,1WV,1978,0,24.1,0,1
663,42.51186111,-72.74355556,1.0,2,Conway,0,0F1,1940,0,21.3,1,1
664,42.512661,-72.743662,1.0,2,Conway,0,0F2,1939,0,13.1,0,1
665,42.48433333,-72.75330556,1.0,2,Conway,0,0F3,1940,0,17.1,0,1
666,42.54596697,-72.720072,1.0,2,Conway,0,0F4,1992,0,31.4,0,1
667,42.46341697,-72.896556,3.0,5,Cummington,0,0F5,1939,1998,33.2,0,1
668,42.34790997,-71.05990797,7.0,21,Boston,0,9QX,2004,0,82.8,0,1
669,42.346885,-71.06026197,7.0,21,Boston,0,9QY,2004,0,169.4,0,1
670,42.674825,-72.69634444,4.0,2,Colrain,0,0KQ,1933,1938,84.4,1,1
671,42.72805556,-72.71333333,1.0,10,Colrain,0,0KR,1938,2013,46.0,0,1
672,42.06454697,-72.860802,2.0,11,Granville,0,0KT,1904,0,9.4,0,1
674,42.52001097,-72.295169,2.0,3,New Salem,0,4CL,1940,0,13.4,1,1
675,42.405718,-71.68655497,2.0,11,Clinton,0,4CP,1907,0,11.0,0,1
676,42.10748783,-71.45824283,2.0,19,Bellingham,0,2AL,1965,0,9.7,0,1
677,42.194799,-71.32846283,1.0,2,Medfield,0,2AN,1972,0,20.1,0,1
678,42.20995606,-71.351719,3.0,2,Medfield,0,2AP,1963,0,21.9,0,1
679,42.070523,-71.409384,1.0,2,Franklin,0,2AQ,1966,0,73.8,0,1
680,42.53811111,-71.74487778,2.0,19,Leominster,0,6RE,1953,0,4.2,0,3
681,42.54719,-71.81345897,1.0,19,Leominster,0,6RF,1970,0,5.0,0,2
683,42.503441,-71.758138,1.0,11,Leominster,0,6RH,1950,0,3.4,0,2
686,42.64380583,-71.416132,2.0,11,Westford,0,83P,2004,0,12.8,0,1
687,42.64393483,-71.41574583,2.0,11,Westford,0,83Q,2004,0,12.8,0,1
690,42.261557,-73.12700597,4.0,2,Becket,0,4G0,1957,1986,78.6,0,1
691,42.277039,-73.14167297,1.0,2,Becket,0,4G1,1957,1987,48.6,0,1
692,42.277023,-73.141683,1.0,2,Becket,0,4G2,1957,1994,46.6,0,1
693,42.182912,-72.921418,1.0,2,Blandford,0,4G3,1957,1990,20.6,0,1
694,42.18295597,-72.920921,1.0,2,Blandford,0,4G4,1957,1990,20.5,0,1
695,42.057726,-72.87190697,2.0,19,Granville,0,5ET,1988,0,2.4,0,3
708,42.07430883,-71.712547,3.0,5,Douglas,0,1FB,1995,0,23.5,0,1
709,42.06961197,-71.721196,3.0,1,Douglas,0,1FC,1956,0,7.3,0,1
710,42.065083,-71.879243,1.0,2,Dudley,0,1FF,1993,0,25.0,0,1
712,42.18081897,-72.07222,1.0,2,East Brookfield,0,1FJ,1956,0,7.6,1,1
713,42.34895833,-71.05936111,3.0,5,Boston,0,9AP,2005,0,39.3,0,1
714,42.348792,-71.059753,3.0,4,Boston,0,9AR,2003,0,23.7,0,1
715,42.37961297,-71.07651097,4.0,5,Boston,0,9E2,1999,0,182.3,0,1
716,42.46845797,-73.18195097,4.0,2,Dalton,0,00W,1957,0,32.6,0,1
717,42.558287,-73.30278597,3.0,1,Hancock,0,00Y,1949,1992,9.1,0,1
718,42.53869997,-73.33339397,3.0,2,Hancock,0,010,1969,0,18.6,0,1
719,42.541637,-73.320301,3.0,2,Hancock,0,011,1969,0,16.9,0,1
720,42.69817597,-73.14811797,1.0,10,North Adams,0,0AK,1934,1958,55.2,1,1
721,42.70976797,-73.194952,1.0,2,Williamstown,0,0AL,1939,0,33.8,0,1
722,42.46679483,-71.731463,3.0,6,Sterling,0,1WW,1978,0,24.1,0,1
723,42.33525,-71.79783197,3.0,2,West Boylston,0,1WX,1979,0,24.7,0,1
724,42.33533097,-71.798016,3.0,2,West Boylston,0,1WY,1979,0,24.7,0,1
725,42.336886,-71.79770397,3.0,2,West Boylston,0,1X0,1979,0,22.9,0,1
726,42.3368825,-71.79795,3.0,2,West Boylston,0,1X1,1979,0,22.9,0,1
727,42.089306,-72.85663997,1.0,19,Granville,0,0F7,1938,1956,8.5,0,1
728,42.577776,-72.946787,1.0,2,Hawley,0,0F8,1938,0,16.8,0,1
729,42.619432,-72.90846797,1.0,10,Hawley,0,0F9,1939,2010,35.6,0,1
730,42.67102897,-72.84787797,1.0,2,Heath,0,0FA,1928,1948,8.1,1,1
731,42.642107,-72.92240097,4.0,2,Charlemont,0,0KW,1985,0,48.8,0,1
732,42.62348397,-73.103132,1.0,2,Adams,0,4X6,1938,1985,6.7,0,2
733,42.623424,-73.102389,1.0,2,Adams,0,4X7,1938,0,6.7,0,2
734,42.41570697,-72.00767197,1.0,2,Rutland,0,4CT,1937,1987,17.1,0,1
735,42.37193297,-71.99287697,6.0,1,Rutland,0,4CU,1945,0,15.8,0,1
736,42.385027,-71.797117,2.0,11,West Boylston,0,4CV,1904,0,30.5,0,1
737,42.10374697,-71.44861897,1.0,2,Bellingham,0,2AR,1966,0,68.3,1,1
738,42.127363,-71.473781,1.0,2,Bellingham,0,2AT,1966,0,42.4,0,1
739,42.12668397,-71.474208,1.0,2,Bellingham,0,2AU,1966,0,41.5,0,1
740,42.09097297,-71.47648997,1.0,2,Bellingham,0,2AV,1972,0,21.9,0,1
745,42.509146,-71.74593697,2.0,1,Leominster,0,6RQ,1930,0,5.1,0,2
749,42.113016,-73.352231,3.0,5,Sheffield,0,086,1996,0,25.6,0,1
750,42.198492,-72.937476,4.0,2,Blandford,0,4G5,1957,1994,79.6,0,1
751,42.226714,-72.97202297,4.0,2,Blandford,0,4G6,1957,1996,57.0,0,1
752,42.293905,-73.177644,2.0,19,Lee,0,4G7,1957,0,8.5,0,1
753,42.296556,-73.18475997,4.0,2,Lee,0,4G8,1957,1994,99.7,0,1
754,42.30070597,-73.199077,2.0,19,Lee,0,4G9,1957,0,11.3,0,1
755,42.555607,-71.991606,1.0,2,Gardner,0,1FL,1938,0,10.7,0,1
756,42.55,-72.00038889,3.0,1,Gardner,0,1FM,1938,2012,11.3,0,1
757,42.588385,-72.041173,3.0,1,Gardner,0,1FQ,1937,2002,8.8,0,1
758,42.560577,-71.983264,3.0,6,Gardner,0,1FR,2011,0,16.7,0,1
759,42.373187,-71.85356883,9.0,11,Holden,0,1FT,1989,0,15.2,0,1
760,42.365372,-71.882011,2.0,1,Holden,0,1FV,1954,0,7.9,0,1
772,42.18355183,-71.88898183,4.0,2,Oxford,0,4M4,1957,1995,69.7,0,1
773,42.18194444,-71.89624783,2.0,11,Oxford,0,4M5,1957,0,15.2,0,1
774,42.18146883,-71.897771,4.0,2,Oxford,0,4M6,1957,1986,47.4,0,1
775,42.18165283,-71.897778,4.0,2,Oxford,0,4M7,1957,1986,47.4,0,1
776,42.178313,-71.90702183,4.0,2,Oxford,0,4M8,1957,1995,70.7,0,1
782,42.357208,-71.183086,1.0,2,Newton,0,4R9,1964,1995,31.1,1,1
783,42.35743097,-71.181128,1.0,2,Newton,0,4RA,1964,1993,84.4,0,1
784,42.35763597,-71.17385897,1.0,2,Newton,0,4RB,1964,0,55.5,0,1
785,42.34961,-71.10929722,1.0,2,Brookline,0,4RC,1965,1994,61.6,0,1
786,42.357259,-71.13813889,1.0,2,Boston,0,4RD,1964,1993,131.7,0,1
787,42.67048297,-73.234148,3.0,5,Williamstown,0,8V5,2009,0,25.9,0,1
788,42.552995,-71.84168483,2.0,7,Fitchburg,0,8V8,2006,0,9.3,0,1
789,42.087578,-72.58082797,1.0,2,Springfield,0,10F,1963,0,52.7,0,1
790,42.092291,-72.582631,1.0,2,Springfield,0,10G,1962,0,37.8,0,1
791,42.096809,-72.587083,1.0,2,Springfield,0,10H,1962,0,48.1,0,1
792,42.10251697,-72.594671,1.0,2,Springfield,0,10J,1971,2001,724.5,1,1
793,42.10349997,-72.59702297,1.0,2,Springfield,0,10K,1971,0,629.7,1,1
794,42.345685,-71.060083,7.0,6,Boston,0,92K,2002,0,21.6,0,1
795,42.556205,-72.036775,1.0,2,Templeton,0,19D,1969,0,27.5,0,1
796,42.56463889,-72.05836111,1.0,2,Templeton,0,19E,1969,0,29.3,0,1
797,42.565028,-72.058389,1.0,2,Templeton,0,19F,1969,0,31.7,0,1
798,41.772894,-70.96203197,2.0,19,Freetown,0,3NN,1957,1968,7.3,0,1
799,41.77359597,-70.96185697,3.0,2,Freetown,0,3NP,1957,0,37.8,0,1
800,41.773536,-70.96231897,3.0,2,Freetown,0,3NQ,1968,0,36.3,0,1
801,41.80356597,-70.961509,1.0,2,Lakeville,0,3NR,1958,0,29.6,0,1
802,41.803874,-70.96202397,1.0,2,Lakeville,0,3NT,1969,0,29.0,0,1
805,42.22335556,-72.59003333,2.0,19,South Hadley,0,5QA,1958,0,5.2,0,2
806,42.22163889,-72.59123889,2.0,19,South Hadley,0,5QC,1958,0,5.8,0,2
809,42.01328,-71.23390297,3.0,2,Mansfield,0,3RG,1978,0,55.8,0,1
810,42.012953,-71.23423583,3.0,2,Mansfield,0,3RH,1978,0,55.8,0,1
811,42.026583,-71.256589,1.0,2,Mansfield,0,3RJ,1965,0,34.7,0,1
812,42.02630597,-71.25696497,1.0,2,Mansfield,0,3RK,1965,0,34.7,0,1
813,41.98740397,-71.165062,3.0,2,Norton,0,3RL,1978,0,15.8,0,1
815,42.5508,-72.263603,2.0,7,Athol,0,5YB,2004,0,10.4,0,1
816,42.504165,-72.747015,1.0,2,Conway,0,5YE,2012,0,18.8,0,1
